Games Played,Player Hand,Dealer Hand,Win/Loss ($),Count
3051,23,14,-10,-0.782
3052,11,21,-10,-1.209
3053,15,24,10,-1.677
3054,27,18,20,-0.444
3055,21,13,15.0,-1.381
3056,18,21,-20,-0.972
3057,13,21,-10,-0.126
3058,17,19,-10,-0.128
3059,16,26,10,-0.259
3060,17,20,-10,-0.393
3061,15,18,-10,-0.265
3062,19,19,0,-0.536
3063,21,20,20,-0.679
3064,21,18,15.0,-1.098
3065,26,17,-10,-1.255
3066,15,22,10,-1.137
3067,17,18,-10,-1.008
3068,14,22,20,-1.025
3069,25,18,-10,-1.337
3070,17,23,10,-1.209
3071,20,22,10,-1.692
3072,15,26,20,-1.566
3073,22,20,-10,-2.067
3074,18,20,-20,-2.261
3075,19,21,-10,-2.139
3076,13,21,-10,-1.839
3077,19,19,0,-1.03
3078,22,11,-10,-1.047
3079,13,17,-10,-0.887
3080,17,20,-10,-1.083
3081,22,19,-10,-1.286
3082,12,26,10,-1.496
3083,21,22,20,-1.919
3084,17,22,20,-1.919
3085,25,13,-10,-1.374
3086,19,17,10,-1.2
3087,22,20,-10,-1.631
3088,22,20,-10,-2.08
3089,21,19,15.0,-2.748
3090,19,22,10,-3.237
3091,23,18,-10,-3.098
3092,17,23,10,-3.165
3093,24,11,-10,-3.236
3094,19,18,10,-2.385
3095,23,11,-10,-2.441
3096,20,18,10,-2.75
3097,13,20,-10,-1.545
3098,21,25,20,-1.592
3099,18,19,-10,-0.821
3100,19,20,-10,-1.398
3101,24,10,-10,-1.436
3102,18,18,0,-2.056
3103,19,23,10,-1.825
3104,12,17,-20,-0.945
3105,12,18,-10,-0.65
3106,20,18,10,1.026
3107,22,14,-10,1.415
3108,17,18,-10,2.213
3109,19,25,10,2.696
3110,20,22,10,4.062
3111,13,17,-10,5.073
3112,13,24,10,5.778
3113,17,24,10,5.571
3114,24,19,-10,4.86
3115,20,21,-10,0.0
3116,20,18,10,-0.384
3117,13,21,-10,0.0
3118,19,23,10,0.0
3119,20,18,10,-0.399
3120,20,22,10,-0.27
3121,12,22,10,-0.274
3122,24,19,-10,-0.555
3123,16,26,10,-0.703
3124,21,13,15.0,-0.995
3125,20,19,10,-1.436
3126,13,18,-10,-1.02
3127,21,5,15.0,-1.031
3128,17,23,10,-1.049
3129,13,21,-10,-1.364
3130,13,19,-10,-1.077
3131,18,20,-10,-1.557
3132,18,18,0,-1.733
3133,18,17,10,-0.966
3134,20,19,10,-1.467
3135,17,23,10,-1.495
3136,22,16,-10,-1.519
3137,24,13,-10,-0.861
3138,21,7,15.0,-0.872
3139,18,18,0,0.359
3140,20,21,-10,0.182
3141,25,20,-10,-0.371
3142,20,17,10,0.0
3143,23,20,-10,-0.586
3144,22,20,-10,-0.996
3145,14,19,-20,-0.204
3146,14,25,10,0.0
3147,26,20,-10,-0.637
3148,18,18,0,-0.863
3149,22,20,-10,-1.542
3150,21,10,15.0,-1.569
3151,20,18,10,-1.604
3152,21,15,15.0,-2.099
3153,20,19,10,-2.147
3154,18,25,10,-2.208
3155,18,19,-10,-2.261
3156,20,20,0,-2.574
3157,17,19,-10,-1.857
3158,28,20,20,-1.926
3159,23,18,-10,-2.543
3160,20,18,10,-2.615
3161,13,20,-20,-1.209
3162,17,18,-10,-0.934
3163,23,14,-10,-1.284
3164,20,21,-10,-2.633
3165,12,21,-10,-2.701
3166,19,17,10,-3.141
3167,14,23,10,-2.909
3168,21,13,15.0,-3.741
3169,25,20,-10,-4.657
3170,14,17,-10,-4.434
3171,13,23,10,-3.382
3172,12,18,-10,-2.222
3173,19,17,10,-3.221
3174,25,14,-10,-3.37
3175,21,17,15.0,-4.5
3176,17,19,-10,0.381
3177,24,19,-10,0.516
3178,22,13,-10,0.653
3179,12,21,-10,0.794
3180,20,19,10,0.67
3181,17,17,0,0.406
3182,24,20,-10,0.137
3183,18,20,-10,-0.277
3184,24,14,-10,-0.141
3185,20,19,10,-0.285
3186,26,17,-10,-0.145
3187,14,19,-10,0.0
3188,18,24,10,2.5
3189,20,24,20,2.5
3190,27,19,-10,-0.305
3191,13,24,10,-0.464
3192,26,12,-10,-0.943
3193,19,21,-10,-0.481
3194,16,23,10,-0.652
3195,19,20,-10,-1.156
3196,18,19,-10,-1.174
3197,19,19,0,-0.855
3198,21,17,10,-0.523
3199,21,12,15.0,-0.707
3200,19,21,-10,-0.542
3201,19,23,10,-0.553
3202,21,19,10,-0.751
3203,15,21,-10,-0.382
3204,17,19,-10,-0.776
3205,15,18,-10,-0.593
3206,20,21,-10,-1.405
3207,20,18,20,-1.028
3208,18,24,10,2.5
3209,20,24,20,2.5
3210,12,21,-10,2.5
3211,19,21,-20,2.5
3212,19,23,10,-0.218
3213,23,11,-10,-0.223
3214,12,17,-10,0.0
3215,12,21,-10,-0.464
3216,14,17,-10,0.0
3217,22,19,-10,-0.243
3218,19,20,-10,0.0
3219,13,18,-10,0.256
3220,16,26,10,0.0
3221,28,21,20,0.272
3222,12,19,-20,0.843
3223,22,11,-10,0.867
3224,21,21,0,-0.295
3225,16,24,10,-0.304
3226,18,21,-10,0.315
3227,18,22,10,0.658
3228,14,19,-10,1.02
3229,14,21,-10,0.349
3230,19,23,10,0.0
3231,20,18,10,-0.374
3232,20,20,0,0.0
3233,16,17,-10,0.0
3234,22,18,-10,0.423
3235,17,18,-20,4.07
3236,20,21,-10,2.342
3237,18,24,10,2.5
3238,20,24,20,2.5
3239,12,21,-10,2.5
3240,19,21,-20,2.5
3241,23,12,-10,2.5
3242,16,21,-10,-0.252
3243,19,19,0,-0.256
3244,19,19,0,-0.516
3245,12,23,10,-0.262
3246,17,26,10,-0.531
3247,20,17,10,-0.938
3248,20,24,10,-1.086
3249,19,22,10,-0.828
3250,17,22,10,-0.282
3251,22,20,-10,-0.287
3252,24,19,20,-0.291
3253,24,17,-10,-0.295
3254,17,20,-10,0.303
3255,16,20,-10,0.303
3256,21,18,10,0.463
3257,24,18,-10,0.313
3258,13,19,-10,0.798
3259,18,21,-10,0.975
3260,20,17,10,0.99
3261,20,20,0,0.839
3262,25,17,-10,0.511
3263,20,20,0,0.347
3264,16,18,-10,0.707
3265,18,26,10,0.722
3266,13,21,-10,0.549
3267,19,17,10,0.186
3268,19,21,-10,0.189
3269,20,18,10,0.193
3270,17,27,10,0.394
3271,18,26,10,0.809
3272,19,23,10,0.829
3273,22,20,-10,0.634
3274,15,17,-10,1.083
3275,15,25,10,1.556
3276,17,20,-10,2.053
3277,21,20,15.0,1.161
3278,21,19,20,0.95
3279,17,26,10,0.486
3280,20,20,0,0.249
3281,18,20,-10,0.0
3282,21,18,10,0.525
3283,17,21,-10,0.812
3284,15,21,-10,0.277
3285,19,26,10,0.575
3286,21,15,15.0,0.0
3287,21,18,10,0.0
3288,21,22,10,0.317
3289,20,17,10,0.658
3290,20,26,10,0.342
3291,14,23,10,1.076
3292,14,20,-10,1.486
3293,20,17,10,2.364
3294,12,27,10,2.047
3295,18,20,-10,0.846
3296,17,18,-10,0.881
3297,21,15,15.0,0.456
3298,26,20,-10,-0.954
3299,13,18,-10,0.0
3300,13,21,-10,0.0
3301,17,23,10,-0.128
3302,18,21,-10,-1.688
3303,18,21,-10,-1.688
3304,19,18,10,0.0
3305,23,20,-10,-0.269
3306,17,18,-10,-0.543
3307,25,12,-10,-0.138
3308,26,20,-10,-0.281
3309,18,18,0,-0.142
3310,23,17,-10,-0.145
3311,17,20,-10,-0.147
3312,16,21,-10,-0.446
3313,22,12,-10,0.0
3314,20,17,10,-0.459
3315,20,20,0,-1.083
3316,18,20,-10,-1.566
3317,19,26,10,-1.755
3318,14,19,-10,-1.458
3319,17,20,-10,-1.646
3320,18,21,-10,-1.688
3321,18,21,-10,-1.688
3322,12,22,10,-1.688
3323,18,22,10,-1.688
3324,17,19,-10,-2.053
3325,20,18,10,-2.087
3326,12,24,10,-2.122
3327,19,21,-10,-2.339
3328,15,17,-10,-2.021
3329,17,18,-10,-1.319
3330,18,18,0,-1.156
3331,15,21,-10,-0.981
3332,19,20,-10,-0.202
3333,13,26,10,-0.206
3334,21,15,15.0,-0.629
3335,19,18,20,0.215
3336,23,18,-10,0.0
3337,22,19,-10,0.0
3338,20,21,-10,-0.684
3339,12,26,10,-0.933
3340,17,23,10,-0.959
3341,21,8,15.0,-0.977
3342,17,20,-10,-1.742
3343,25,15,-10,-1.784
3344,19,18,10,-2.34
3345,21,18,10,-2.438
3346,22,18,-10,-2.781
3347,20,24,10,-2.586
3348,25,11,-10,-2.659
3349,8,21,-10,-2.721
3350,18,17,10,-1.88
3351,20,22,10,-1.625
3352,21,18,10,-1.351
3353,17,23,10,-0.703
3354,19,19,0,-0.727
3355,13,24,20,-1.139
3356,25,11,-10,0.0
3357,20,17,10,0.0
3358,20,19,10,-0.43
3359,21,18,10,-0.448
3360,17,18,-10,1.431
3361,16,24,10,1.5
3362,19,20,-20,-0.127
3363,14,24,20,-0.257
3364,25,13,-10,-0.13
3365,19,21,-10,-0.527
3366,24,12,-10,0.134
3367,19,18,10,-0.135
3368,19,18,10,0.0
3369,17,17,0,0.0
3370,22,20,-10,-0.282
3371,22,18,-10,-0.287
3372,18,20,-10,-0.436
3373,20,17,10,-0.881
3374,18,22,10,-1.043
3375,24,19,-10,-1.36
3376,17,20,-10,-1.835
3377,21,20,15.0,-2.476
3378,12,21,-10,-2.356
3379,21,13,15.0,-2.703
3380,6,21,-10,-2.737
3381,19,19,0,-2.625
3382,16,21,-10,-2.99
3383,18,23,10,-2.71
3384,17,20,-10,-3.261
3385,26,14,-10,-3.315
3386,17,21,-10,-3.205
3387,11,21,-10,-3.431
3388,15,19,-20,-2.591
3389,18,18,0,-3.004
3390,24,19,-10,-2.878
3391,24,9,-10,-2.541
3392,13,20,-10,-2.2
3393,26,20,-10,-2.866
3394,16,17,-20,-2.097
3395,12,19,-10,-1.504
3396,20,18,10,-2.185
3397,20,17,10,-2.889
3398,14,18,-10,-2.281
3399,21,21,0,-1.64
3400,17,21,-10,-1.677
3401,21,16,15.0,-2.197
3402,13,23,10,-2.25
3403,19,20,-10,-2.049
3404,12,24,10,-2.101
3405,21,26,10,-1.906
3406,23,20,-10,-1.968
3407,27,20,-10,-2.889
3408,23,15,-10,-2.989
3409,17,19,-10,-3.077
3410,23,20,-10,-3.19
3411,20,23,10,-2.981
3412,16,26,10,-3.099
3413,19,21,-10,-4.245
3414,12,21,-10,-4.057
3415,18,18,0,-4.934
3416,17,21,-10,-5.121
3417,14,24,10,-4.54
3418,20,18,10,-4.727
3419,24,18,-10,-4.105
3420,19,19,0,-5.2
3421,17,20,-10,-6.868
3422,20,20,0,-0.253
3423,14,22,10,-0.128
3424,12,20,-10,0.26
3425,20,22,10,-0.132
3426,26,12,-10,-0.133
3427,16,21,-10,-0.404
3428,22,10,-10,-2.83
3429,13,19,-20,-2.83
3430,20,18,10,0.422
3431,18,25,10,0.716
3432,12,21,-10,1.165
3433,15,17,-10,1.477
3434,18,25,10,1.349
3435,15,18,-10,1.52
3436,20,22,10,1.552
3437,19,17,10,1.897
3438,21,18,10,1.765
3439,27,22,20,1.635
3440,17,17,0,2.16
3441,12,20,-10,2.364
3442,19,17,10,2.927
3443,18,20,-20,2.976
3444,20,17,10,3.407
3445,23,26,20,3.113
3446,21,6,15.0,3.157
3447,12,20,-10,3.985
3448,18,20,-10,3.467
3449,21,14,15.0,3.323
3450,24,20,-10,3.188
3451,18,22,10,4.094
3452,20,26,10,3.984
3453,24,19,-10,3.638
3454,20,18,10,3.949
3455,19,19,0,3.571
3456,17,20,-10,2.952
3457,14,24,10,3.498
3458,20,18,10,2.849
3459,12,23,10,2.916
3460,19,21,-10,2.229
3461,12,26,10,2.283
3462,16,25,10,2.08
3463,18,25,10,2.167
3464,21,17,15.0,1.66
3465,21,20,15.0,0.565
3466,14,25,10,0.291
3467,13,22,10,0.598
3468,12,23,10,0.308
3469,18,22,10,0.0
3470,20,21,-10,-1.3
3471,20,26,10,-2.026
3472,22,10,-10,-2.83
3473,13,19,-20,-2.83
3474,17,20,-20,-2.83
3475,21,20,20,-2.83
3476,18,20,-10,-3.296
3477,17,22,10,-3.796
3478,19,22,10,-4.333
3479,21,26,10,-4.576
3480,18,17,20,-4.767
3481,25,20,-10,-6.33
3482,15,19,-10,-6.145
3483,17,22,10,-6.933
3484,21,20,15.0,-0.505
3485,19,18,10,0.0
3486,20,22,10,-0.391
3487,17,18,-10,-0.264
3488,21,12,15.0,-0.533
3489,17,19,-10,-0.675
3490,18,25,10,-0.958
3491,20,21,-10,-1.521
3492,18,22,10,-1.822
3493,18,26,10,-1.571
3494,20,19,10,-1.593
3495,21,14,15.0,-1.904
3496,21,6,15.0,-1.926
3497,12,22,10,-1.959
3498,20,18,10,-2.44
3499,14,20,-10,-2.018
3500,21,17,10,-1.739
3501,15,25,20,-1.61
3502,27,18,-10,-1.962
3503,18,24,10,-1.839
3504,19,18,10,-2.033
3505,27,17,-10,-2.411
3506,13,22,20,-2.108
3507,19,21,-10,-2.671
3508,22,20,-10,-2.899
3509,18,21,-10,-3.504
3510,14,21,-10,-3.928
3511,17,20,-20,-3.81
3512,24,17,-10,-3.881
3513,19,17,10,-3.954
3514,23,13,-10,-3.642
3515,24,18,-10,-4.127
3516,15,21,-10,-3.382
3517,15,17,-20,-3.021
3518,18,17,10,-3.511
3519,20,23,10,-4.259
3520,18,19,-10,-4.352
3521,17,20,-10,-4.018
3522,13,21,-10,-4.333
3523,22,15,-10,-3.943
3524,13,23,10,-4.039
3525,16,18,-20,-2.874
3526,23,15,-10,-2.694
3527,13,24,10,-2.489
3528,15,24,20,-2.0
3529,22,19,-10,-1.773
3530,12,20,-20,0.0
3531,22,10,-10,0.963
3532,21,10,15.0,0.658
3533,20,18,10,0.34
3534,18,20,-10,0.0
3535,21,20,10,0.0
3536,20,18,10,-0.377
3537,17,25,20,0.394
3538,21,20,10,2.08
3539,12,26,10,2.167
3540,16,22,20,3.221
3541,20,26,10,3.962
3542,18,23,10,-0.253
3543,13,20,-10,0.128
3544,19,26,10,0.0
3545,26,20,-10,-0.399
3546,18,19,-10,-0.404
3547,25,11,-10,-3.545
3548,19,23,10,-3.545
3549,23,11,-10,0.14
3550,21,19,10,0.142
3551,18,26,10,-0.144
3552,20,19,10,0.146
3553,24,11,-10,0.596
3554,13,17,-10,1.061
3555,25,11,-10,-3.545
3556,19,23,10,-3.545
3557,13,25,10,-3.545
3558,13,25,10,-3.545
3559,18,17,10,0.783
3560,19,24,10,1.28
3561,24,18,-10,1.137
3562,18,22,10,1.163
3563,14,19,-10,1.182
3564,25,13,-10,1.373
3565,19,18,10,1.396
3566,16,21,-10,1.061
3567,17,18,-10,0.717
3568,13,18,-10,1.095
3569,20,18,10,0.555
3570,18,20,-10,0.945
3571,25,11,-10,-3.545
3572,19,23,10,-3.545
3573,13,25,10,-3.545
3574,13,25,10,-3.545
3575,14,25,10,-3.545
3576,21,25,20,-3.545
3577,20,17,10,1.793
3578,20,20,0,1.012
3579,14,21,-10,0.617
3580,21,10,15.0,0.418
3581,17,20,-10,0.0
3582,21,17,15.0,-0.647
3583,13,22,10,-0.22
3584,14,22,20,0.0
3585,19,17,10,0.464
3586,26,18,-10,0.0
3587,17,23,10,0.0
3588,17,17,0,0.0
3589,20,22,10,-0.768
3590,25,19,20,-0.792
3591,17,24,10,-1.361
3592,20,21,-10,-1.405
3593,21,23,10,-0.876
3594,18,20,-10,-1.793
3595,24,12,-10,-2.462
3596,21,13,15.0,-3.152
3597,17,20,-10,-3.575
3598,13,20,-20,-3.355
3599,16,21,-10,-2.443
3600,20,21,-10,-2.528
3601,21,18,15.0,-3.714
3602,25,11,-10,-3.545
3603,19,23,10,-3.545
3604,13,25,10,-3.545
3605,13,25,10,-3.545
3606,14,25,10,-3.545
3607,21,25,20,-3.545
3608,20,17,20,-3.545
3609,17,17,0,-3.545
3610,20,24,10,-4.504
3611,16,21,-10,-3.868
3612,20,21,-10,-5.778
3613,17,20,-10,-6.5
3614,22,11,-10,-6.804
3615,18,21,-10,-0.127
3616,20,17,10,-0.383
3617,16,25,10,-0.389
3618,20,18,10,-0.525
3619,17,24,10,-0.798
3620,18,24,10,-0.542
3621,15,25,10,-0.549
3622,17,18,-10,-0.832
3623,17,26,10,-0.984
3624,17,19,-10,-1.279
3625,11,19,-20,-0.579
3626,26,20,-10,-1.028
3627,24,19,-10,-1.195
3628,21,19,10,-1.213
3629,19,20,-10,-1.687
3630,18,19,-10,-1.713
3631,14,20,-20,2.193
3632,18,20,-10,2.193
3633,17,21,-10,-1.458
3634,21,11,15.0,-1.64
3635,24,19,-10,-1.833
3636,24,14,-10,-1.694
3637,22,15,-10,-1.894
3638,21,6,15.0,-1.919
3639,18,19,-20,-1.952
3640,11,21,-10,-2.159
3641,20,20,0,-1.844
3642,16,18,-10,-1.69
3643,14,20,-20,2.193
3644,18,20,-10,2.193
3645,16,25,10,2.193
3646,17,25,10,2.193
3647,18,25,20,2.193
3648,19,19,0,-0.201
3649,16,25,10,-0.206
3650,14,20,-20,2.193
3651,18,20,-10,2.193
3652,16,25,10,2.193
3653,17,25,10,2.193
3654,18,25,20,2.193
3655,19,23,20,2.193
3656,15,23,10,2.193
3657,20,18,10,-0.433
3658,17,20,-10,-0.443
3659,19,17,10,-0.675
3660,25,17,20,0.0
3661,21,17,10,0.237
3662,20,18,10,0.243
3663,19,20,-10,-0.249
3664,23,12,-10,0.256
3665,21,8,15.0,0.261
3666,20,22,10,-0.268
3667,13,25,10,0.0
3668,18,17,10,0.568
3669,18,24,10,1.477
3670,14,20,-20,2.193
3671,18,20,-10,2.193
3672,16,25,10,2.193
3673,17,25,10,2.193
3674,18,25,20,2.193
3675,19,23,20,2.193
3676,15,23,10,2.193
3677,15,23,10,2.193
3678,24,23,-10,2.193
3679,21,20,15.0,0.963
3680,18,20,-10,1.333
3681,26,18,-10,1.04
3682,21,18,15.0,0.0
3683,20,17,10,-0.369
3684,20,17,10,0.385
3685,17,18,-10,-0.397
3686,26,20,-10,-1.651
3687,16,20,-10,-0.867
3688,19,17,10,-1.793
3689,18,19,-10,-1.874
3690,12,23,10,-0.99
3691,17,19,-10,-0.254
3692,19,19,0,-0.254
3693,25,14,-10,-0.257
3694,16,24,20,0.0
3695,19,19,0,0.0
3696,20,19,20,0.0
3697,14,20,-10,0.546
3698,19,17,10,0.556
3699,20,20,0,0.565
3700,19,22,10,0.287
3701,17,21,-10,0.876
3702,19,18,10,1.037
3703,20,21,-10,0.751
3704,12,21,-10,1.071
3705,20,19,10,0.619
3706,17,26,10,0.474
3707,22,19,-10,0.16
3708,14,25,10,0.0
3709,19,26,10,0.0
3710,17,17,0,0.0
3711,13,17,-10,0.343
3712,17,21,-10,0.523
3713,18,25,10,0.534
3714,21,19,10,0.727
3715,19,19,0,1.114
3716,16,18,-10,1.518
3717,22,14,-10,1.546
3718,13,20,-10,2.175
3719,20,18,10,2.217
3720,13,18,-10,2.466
3721,18,19,-10,2.516
3722,12,23,10,2.568
3723,16,21,-10,2.176
3724,21,20,10,2.0
3725,17,21,-10,2.509
3726,21,19,20,2.811
3727,25,21,20,2.43
3728,22,14,-10,2.239
3729,18,20,-10,2.039
3730,13,18,-10,2.613
3731,19,19,0,2.68
3732,19,17,20,2.751
3733,17,18,-10,2.826
3734,13,27,10,2.921
3735,20,23,10,3.023
3736,20,22,10,2.18
3737,12,26,10,2.275
3738,17,17,0,2.364
3739,16,21,-10,1.733
3740,26,20,-10,0.717
3741,17,23,10,1.122
3742,18,19,-10,1.164
3743,23,14,-10,0.812
3744,25,20,-10,0.0
3745,21,18,20,-0.441
3746,20,19,10,-1.825
3747,15,20,-20,-1.926
3748,21,19,15.0,-3.5
3749,20,19,10,-0.127
3750,12,21,-10,-0.128
3751,19,20,-10,-0.129
3752,7,21,-10,-0.131
3753,21,19,20,0.266
3754,16,24,10,0.135
3755,18,23,10,-0.136
3756,15,18,-10,0.139
3757,15,23,10,0.0
3758,18,19,-10,0.0
3759,14,25,10,0.145
3760,16,22,10,0.147
3761,13,24,10,0.0
3762,14,22,20,0.456
3763,13,17,-10,0.619
3764,17,21,-10,0.157
3765,16,21,-10,0.479
3766,22,20,-10,0.162
3767,20,18,10,-0.328
3768,13,18,-10,0.0
3769,20,17,10,0.0
3770,15,21,-10,-0.344
3771,24,19,-10,-0.35
3772,23,20,-10,-0.89
3773,13,22,10,2.298
3774,19,22,10,2.298
3775,18,18,0,-0.187
3776,16,20,-20,0.382
3777,26,19,-10,0.589
3778,20,23,10,0.803
3779,13,22,10,2.298
3780,19,22,10,2.298
3781,19,19,0,2.298
3782,20,19,20,2.298
3783,8,21,-10,0.209
3784,18,18,0,-0.212
3785,17,19,-10,-0.647
3786,15,18,-10,-0.22
3787,17,20,-10,0.0
3788,19,18,10,0.462
3789,13,24,10,0.95
3790,19,20,-10,0.486
3791,17,21,-20,0.754
3792,13,25,10,0.515
3793,24,12,-10,0.528
3794,18,20,-20,1.368
3795,13,22,10,2.298
3796,19,22,10,2.298
3797,19,19,0,2.298
3798,20,19,20,2.298
3799,13,23,10,2.298
3800,15,23,10,2.298
3801,18,19,-10,2.971
3802,13,25,10,3.059
3803,12,19,-10,3.782
3804,17,26,10,4.278
3805,23,20,-10,3.739
3806,12,26,10,3.865
3807,19,27,10,3.662
3808,25,9,-10,3.796
3809,24,20,-10,3.152
3810,20,21,-10,2.457
3811,20,24,10,2.579
3812,20,23,10,1.345
3813,18,20,-10,0.0
3814,18,18,0,0.486
3815,20,18,10,0.0
3816,14,23,10,0.515
3817,16,22,10,0.784
3818,17,20,-10,0.528
3819,17,18,-10,0.4
3820,12,22,20,0.679
3821,16,20,-10,1.103
3822,12,20,-10,1.827
3823,19,22,10,1.857
3824,12,17,-20,2.324
3825,21,11,15.0,2.203
3826,18,17,10,2.384
3827,20,26,10,1.965
3828,17,19,-10,2.308
3829,19,20,-10,2.506
3830,12,24,10,2.544
3831,19,18,10,2.584
3832,18,18,0,2.289
3833,16,26,10,2.16
3834,14,19,-10,2.541
3835,21,16,15.0,2.231
3836,18,23,10,2.451
3837,16,23,10,2.493
3838,20,26,20,2.554
3839,12,18,-20,2.993
3840,18,20,-20,3.632
3841,21,13,15.0,3.299
3842,17,20,-20,3.361
3843,20,20,0,2.61
3844,24,13,-10,2.661
3845,25,12,-10,2.715
3846,16,21,-10,2.335
3847,24,10,-10,2.6
3848,19,18,10,2.203
3849,25,19,20,2.261
3850,24,20,-10,2.099
3851,17,23,10,1.908
3852,20,18,10,1.215
3853,23,12,-10,1.742
3854,17,17,0,1.268
3855,11,17,-20,2.352
3856,18,19,-10,1.867
3857,26,13,-10,2.476
3858,13,21,-10,1.968
3859,17,17,0,2.022
3860,19,19,0,2.391
3861,16,19,-20,3.405
3862,19,25,10,2.871
3863,22,19,-10,2.962
3864,18,19,-10,2.364
3865,17,17,0,2.792
3866,20,20,0,2.528
3867,18,20,-10,2.245
3868,21,16,15.0,1.541
3869,20,17,10,0.397
3870,13,19,-10,1.238
3871,12,23,10,2.167
3872,21,25,20,2.281
3873,20,22,10,1.431
3874,20,21,-10,1.0
3875,21,11,15.0,-0.126
3876,19,19,0,0.0
3877,17,19,-10,0.0
3878,13,21,-20,0.394
3879,21,25,20,0.267
3880,12,17,-10,0.269
3881,21,19,10,0.273
3882,13,21,-10,0.277
3883,23,18,-10,0.14
3884,21,11,15.0,0.0
3885,13,23,10,-0.144
3886,24,19,-10,0.293
3887,14,25,10,0.297
3888,21,17,20,0.301
3889,20,21,-10,-0.305
3890,25,20,-10,-0.467
3891,14,21,-10,-0.159
3892,23,10,-10,0.0
3893,20,20,0,-0.164
3894,16,20,-10,0.333
3895,17,19,-10,0.0
3896,14,20,-10,0.343
3897,17,19,-10,0.174
3898,16,24,10,0.177
3899,18,25,10,0.181
3900,19,20,-10,0.0
3901,17,19,-10,-0.186
3902,22,20,-10,-0.569
3903,18,23,10,0.0
3904,16,20,-10,0.398
3905,18,20,-20,0.816
3906,13,24,10,0.624
3907,20,22,10,0.639
3908,20,25,10,0.437
3909,12,25,10,0.446
3910,17,23,10,0.916
3911,16,25,10,0.703
3912,23,19,-10,0.722
3913,12,23,10,0.739
3914,13,21,-10,0.251
3915,16,21,-10,-0.256
3916,19,21,-10,1.34
3917,21,20,15.0,0.274
3918,20,17,10,0.0
3919,18,17,10,0.581
3920,17,18,-10,1.202
3921,18,20,-10,1.548
3922,18,24,10,0.957
3923,13,22,20,0.994
3924,20,25,10,0.0
3925,17,17,0,1.068
3926,13,19,-10,1.857
3927,19,19,0,1.926
3928,17,17,0,2.4
3929,13,26,10,3.008
3930,15,26,10,3.008
3931,12,26,10,3.008
3932,18,19,-10,2.69
3933,24,13,-10,3.279
3934,26,20,-10,2.476
3935,20,17,10,-0.127
3936,17,22,10,0.129
3937,13,17,-10,0.391
3938,21,6,15.0,0.395
3939,21,20,20,0.535
3940,24,14,-10,0.677
3941,18,24,10,0.688
3942,17,18,-10,1.261
3943,18,25,20,1.425
3944,19,19,0,1.152
3945,18,18,0,1.169
3946,13,20,-10,1.639
3947,20,21,-10,1.36
3948,17,20,-10,1.231
3949,18,18,0,1.566
3950,21,22,10,1.914
3951,17,24,10,2.112
3952,24,15,-10,1.981
3953,17,17,0,1.672
3954,22,20,-10,1.359
3955,22,20,-10,0.864
3956,26,20,-10,0.351
3957,20,17,10,-0.178
3958,20,25,10,-0.544
3959,20,20,0,-0.555
3960,12,18,-10,0.189
3961,19,25,10,0.387
3962,20,21,-20,-1.612
3963,21,21,0,-1.612
3964,17,20,-10,-0.202
3965,14,21,-10,-0.617
3966,17,18,-10,-0.629
3967,18,20,-10,-1.279
3968,26,11,-10,-0.658
3969,15,21,-10,-1.116
3970,14,20,-10,-0.229
3971,12,22,20,-0.235
3972,20,20,0,-0.241
3973,21,26,20,-0.495
3974,21,13,15.0,-1.01
3975,22,12,-10,-1.035
3976,20,23,20,-1.067
3977,21,23,10,-1.106
3978,13,17,-10,0.0
3979,20,18,10,-0.876
3980,25,17,-10,-1.202
3981,23,20,-10,-2.167
3982,21,19,10,-2.552
3983,12,21,-10,-2.616
3984,15,25,10,-2.379
3985,20,17,10,-1.769
3986,17,20,-10,-0.369
3987,22,13,-10,0.385
3988,20,21,-20,-1.612
3989,21,21,0,-1.612
3990,18,20,-20,-1.612
3991,12,20,-20,-1.612
3992,20,17,10,-2.912
3993,19,17,10,-0.881
3994,18,19,-10,0.937
3995,18,26,10,0.495
3996,12,18,-10,0.253
3997,18,19,-10,0.256
3998,14,25,10,0.13
3999,13,20,-10,0.394
4000,19,18,10,0.399
4001,20,25,10,0.0
4002,15,23,10,-0.136
4003,17,18,-10,0.0
4004,18,17,10,0.0
4005,15,17,-10,0.426
4006,22,14,-10,0.722
4007,20,21,-20,0.884
4008,17,25,10,0.749
4009,18,19,-10,0.665
4010,17,19,-10,0.665
4011,19,20,-10,0.931
4012,19,22,10,0.788
4013,22,18,-10,0.64
4014,18,18,0,1.141
4015,18,19,-10,0.665
4016,17,19,-10,0.665
4017,18,19,-10,0.665
4018,18,19,-10,0.665
4019,21,19,10,1.016
4020,16,17,-10,1.205
4021,23,20,-10,0.7
4022,18,18,0,0.712
4023,21,17,10,1.455
4024,22,15,-10,1.857
4025,17,23,10,2.476
4026,14,21,-10,2.32
4027,18,19,-10,2.768
4028,12,24,20,2.63
4029,12,25,10,2.476
4030,14,17,-10,2.947
4031,18,23,10,1.942
4032,19,19,0,2.434
4033,19,20,-10,2.035
4034,17,18,-10,3.265
4035,19,20,-10,3.101
4036,20,18,10,2.43
4037,18,18,0,2.488
4038,18,24,10,2.039
4039,12,21,-10,1.56
4040,20,20,0,0.531
4041,17,19,-10,0.272
4042,20,20,0,-0.834
4043,14,18,-10,0.578
4044,19,21,-10,-0.295
