Games Played,Player Hand,Dealer Hand,Win/Loss ($),Count
7491,15,23,10,-2.187
7492,19,18,5,-2.187
7493,17,18,-5,-2.187
7494,16,24,5,-2.187
7495,15,24,5,-2.187
7496,19,17,5,-2.187
7497,19,17,5,-2.187
7498,14,21,-5,-2.724
7499,13,19,-5,-2.283
7500,20,17,5,-2.34
7501,19,18,5,-2.4
7502,17,20,-5,-1.926
7503,19,20,-5,-2.811
7504,22,12,-5,-2.6
7505,18,18,0,-3.25
7506,14,19,-5,-2.753
7507,17,18,-5,-3.133
7508,12,20,-5,-2.907
7509,18,17,5,-3.0
7510,26,18,-5,-4.16
7511,16,17,-5,-4.274
7512,12,17,-5,-4.057
7513,13,18,-5,-3.441
7514,21,20,5,-2.4
7515,23,20,-5,-2.097
7516,24,18,-5,-1.322
7517,23,21,10,-1.393
7518,13,18,-5,-0.486
7519,13,17,-5,0.127
7520,26,10,-5,0.128
7521,24,11,-5,0.259
7522,18,22,5,0.792
7523,14,24,10,0.536
7524,24,19,-5,0.272
7525,18,20,-5,0.69
7526,21,12,7.5,0.418
7527,23,19,-5,0.425
7528,18,18,0,0.143
7529,22,13,-5,0.291
7530,23,17,-5,0.147
7531,13,24,5,0.45
7532,19,20,-5,0.304
7533,20,18,5,0.309
7534,16,24,5,0.471
7535,23,20,-5,0.16
7536,12,26,5,0.0
7537,25,17,-5,-0.329
7538,18,17,5,-0.334
7539,19,23,5,-0.51
7540,21,19,5,0.174
7541,14,24,5,0.354
7542,19,20,-5,0.36
7543,18,19,-5,0.0
7544,21,7,7.5,0.0
7545,21,8,7.5,0.0
7546,22,20,-5,-0.191
7547,22,20,-5,-0.195
7548,24,11,-5,0.2
7549,20,20,0,0.0
7550,16,18,-10,0.835
7551,12,20,-10,0.639
7552,19,17,5,1.763
7553,26,15,-5,1.576
7554,14,27,5,1.611
7555,20,18,5,1.647
7556,15,27,5,1.444
7557,25,13,-5,1.725
7558,19,19,0,2.019
7559,23,12,-5,2.328
7560,27,18,-5,1.857
7561,21,14,7.5,1.354
7562,21,20,10,1.398
7563,20,26,5,0.862
7564,22,18,-5,1.189
7565,23,20,-5,0.923
7566,21,20,5,0.634
7567,16,25,10,0.329
7568,17,25,5,0.342
7569,17,19,-5,0.0
7570,12,18,-5,1.114
7571,12,18,-5,1.114
7572,27,12,-5,1.156
7573,12,21,-5,0.397
7574,19,23,5,1.677
7575,22,14,-5,1.748
7576,20,19,5,1.381
7577,13,24,5,0.963
7578,19,20,-5,0.0
7579,19,17,5,-0.128
7580,19,19,0,0.0
7581,21,18,5,0.263
7582,19,18,5,0.267
7583,18,20,-5,0.542
7584,21,18,5,0.412
7585,24,19,-5,0.139
7586,20,18,5,0.283
7587,15,21,-5,0.0
7588,18,18,0,0.436
7589,15,25,5,0.295
7590,12,19,-5,0.899
7591,19,20,-5,0.912
7592,12,20,-5,1.548
7593,18,20,-5,2.048
7594,19,20,-5,1.92
7595,21,11,7.5,1.944
7596,18,18,0,1.975
7597,19,19,0,2.356
7598,19,23,5,2.231
7599,12,21,-5,1.565
7600,17,20,-5,1.058
7601,15,19,-5,1.434
7602,16,25,5,1.648
7603,19,17,5,1.677
7604,18,18,0,2.095
7605,19,20,-5,1.94
7606,9,21,-5,1.773
7607,18,21,-5,1.2
7608,20,19,5,2.055
7609,18,17,5,2.737
7610,18,22,5,2.805
7611,25,21,10,3.124
7612,17,20,-5,2.952
7613,21,16,7.5,2.542
7614,20,24,5,2.364
7615,12,24,5,2.177
7616,20,19,5,2.229
7617,11,21,-5,2.019
7618,17,25,5,2.07
7619,18,21,-5,1.867
7620,12,25,10,1.926
7621,23,20,-5,1.413
7622,18,21,-5,0.578
7623,17,18,-5,0.0
7624,16,24,5,0.612
7625,15,25,5,0.634
7626,18,17,5,0.654
7627,20,20,0,-0.335
7628,20,17,5,-1.377
7629,17,17,0,-1.068
7630,20,19,5,-1.475
7631,17,17,0,-1.156
7632,20,23,5,-0.409
7633,17,26,5,-1.279
7634,21,10,7.5,-1.322
7635,21,18,5,-0.929
7636,21,9,7.5,-0.963
7637,18,18,0,0.0
7638,22,13,-5,0.129
7639,25,20,-5,-0.261
7640,20,17,5,-0.527
7641,19,26,5,-0.535
7642,20,17,5,-0.677
7643,14,17,-5,-0.275
7644,16,21,-5,-0.556
7645,12,21,-5,-0.703
7646,25,11,-5,-0.712
7647,22,17,-5,-0.867
7648,18,22,5,-0.879
7649,21,13,7.5,-1.037
7650,14,23,5,-1.202
7651,16,18,-5,-0.462
7652,14,25,5,-0.312
7653,20,19,5,-0.317
7654,12,20,-5,0.0
7655,19,19,0,0.0
7656,25,14,-5,-0.166
7657,12,24,5,0.68
7658,17,18,-5,1.04
7659,17,26,5,1.597
7660,17,19,-5,1.993
7661,19,18,5,1.654
7662,21,20,5,2.065
7663,19,25,5,1.721
7664,14,18,-10,2.346
7665,19,20,-5,1.786
7666,21,22,5,1.625
7667,12,18,-5,2.496
7668,17,26,5,2.122
7669,16,27,5,2.176
7670,20,21,-5,1.328
7671,14,17,-10,2.281
7672,14,26,5,2.824
7673,14,23,5,2.648
7674,20,17,5,2.476
7675,15,19,-5,2.79
7676,20,20,0,1.811
7677,15,17,-5,2.933
7678,20,19,5,2.178
7679,13,26,5,3.109
7680,19,23,5,2.615
7681,19,20,-5,2.391
7682,21,21,0,3.425
7683,21,11,7.5,3.19
7684,12,19,-10,4.667
7685,12,24,5,5.166
7686,13,20,-10,8.113
7687,18,20,-5,8.113
7688,24,10,-5,8.474
7689,20,18,5,7.542
7690,20,17,10,8.254
7691,15,21,-5,8.595
7692,20,24,5,9.043
7693,13,17,-5,10.4
7694,22,20,-5,11.5
7695,20,19,5,-0.127
7696,19,20,-5,-0.256
7697,14,18,-5,-0.13
7698,21,20,7.5,-0.524
7699,22,18,-5,-0.796
7700,19,19,0,-0.806
7701,19,17,5,-0.681
7702,17,25,5,-0.966
7703,20,21,-5,-0.701
7704,17,23,5,-0.57
7705,18,17,5,-0.433
7706,12,23,5,-0.588
7707,22,20,-5,-0.745
7708,23,20,-5,-1.209
7709,17,20,-5,-1.682
7710,15,18,-5,-1.552
7711,21,6,7.5,-1.571
7712,18,18,0,-1.908
7713,16,19,-10,-1.296
7714,24,17,-5,-1.646
7715,22,20,-5,-1.178
7716,21,20,10,-1.368
7717,17,27,5,-1.565
7718,19,24,5,-1.603
7719,20,18,5,-2.167
7720,12,19,-5,-1.475
7721,15,17,-5,-1.314
7722,18,18,0,-0.366
7723,15,18,-10,-0.366
7724,22,17,-5,-1.186
7725,18,21,-5,-0.809
7726,12,21,-5,-0.619
7727,14,26,10,-0.423
7728,22,10,-5,-0.216
7729,14,26,5,0.221
7730,25,13,-5,0.452
7731,20,17,5,0.231
7732,13,24,5,0.236
7733,18,18,0,-0.366
7734,15,18,-10,-0.366
7735,19,20,-5,-0.366
7736,19,20,-5,-0.366
7737,18,19,-5,-0.746
7738,19,25,5,-0.257
7739,15,17,-10,0.531
7740,20,24,5,0.0
7741,18,18,0,-0.366
7742,15,18,-10,-0.366
7743,19,20,-5,-0.366
7744,19,20,-5,-0.366
7745,21,26,5,-0.366
7746,12,26,5,-0.366
7747,21,18,5,0.591
7748,26,20,-5,-0.304
7749,17,20,-5,-0.627
7750,19,25,10,-0.325
7751,23,18,-5,-1.006
7752,20,20,0,-0.349
7753,18,18,0,-0.366
7754,15,18,-10,-0.366
7755,19,20,-5,-0.366
7756,19,20,-5,-0.366
7757,21,26,5,-0.366
7758,12,26,5,-0.366
7759,16,20,-5,-0.366
7760,17,20,-5,-0.366
7761,20,20,0,0.0
7762,18,20,-5,-1.182
7763,24,20,-5,-2.047
7764,18,24,5,-2.167
7765,21,8,7.5,-2.241
7766,20,17,5,-2.342
7767,26,20,-5,-3.925
7768,18,19,-5,0.38
7769,25,20,-5,-0.129
7770,23,11,-5,0.262
7771,15,23,5,0.399
7772,20,22,5,0.54
7773,16,21,-5,0.273
7774,17,21,-5,0.416
7775,24,26,10,0.141
7776,14,19,-5,0.43
7777,20,19,5,0.291
7778,20,17,5,0.894
7779,20,23,5,0.453
7780,23,15,-5,0.46
7781,14,22,5,0.311
7782,17,21,-5,0.158
7783,20,21,-5,0.0
7784,19,19,0,0.0
7785,18,17,5,0.332
7786,15,19,-5,0.506
7787,24,10,-5,0.515
7788,14,19,-10,1.054
7789,20,18,5,0.534
7790,18,22,5,0.544
7791,19,20,-5,0.553
7792,20,19,5,1.324
7793,23,16,-5,1.156
7794,20,21,-5,0.981
7795,14,18,-5,1.2
7796,23,14,-5,1.224
7797,17,24,5,1.248
7798,17,20,-5,0.846
7799,18,19,-5,1.079
7800,25,20,-5,0.441
7801,26,11,-5,0.45
7802,20,24,5,0.693
7803,19,21,-5,0.473
7804,17,20,-5,0.729
7805,18,18,0,1.507
7806,15,23,5,2.328
7807,13,23,5,2.122
7808,12,20,-5,3.284
7809,20,17,5,2.796
7810,14,18,-5,3.16
7811,26,17,-5,2.659
7812,20,20,0,3.692
7813,18,20,-5,3.488
7814,13,18,-5,3.925
7815,21,21,0,5.132
7816,13,24,5,5.306
7817,15,19,-5,6.029
7818,22,19,-5,6.029
7819,21,17,7.5,5.433
7820,21,21,0,4.0
7821,17,18,-5,4.16
7822,21,17,5,4.767
7823,20,20,0,4.07
7824,19,20,-5,6.259
7825,21,20,7.5,4.5
7826,20,20,0,0.0
7827,12,21,-5,0.256
7828,23,18,-5,0.0
7829,17,22,5,0.133
7830,12,23,5,0.272
7831,23,23,-5,0.272
7832,17,19,-5,0.413
7833,24,13,-5,0.418
7834,17,17,0,0.424
7835,15,17,-5,0.573
7836,20,22,5,0.291
7837,23,20,-5,-0.147
7838,20,18,5,-0.149
7839,13,19,-5,0.0
7840,12,23,5,0.0
7841,16,21,-5,-0.311
7842,20,17,5,-0.788
7843,19,19,0,-0.481
7844,20,18,10,-0.164
7845,20,24,5,-0.498
7846,20,22,5,-1.351
7847,18,20,-5,-1.205
7848,19,20,-5,-1.054
7849,20,25,5,-1.608
7850,19,20,-5,-2.174
7851,16,26,5,-1.671
7852,13,17,-5,-1.696
7853,16,21,-5,-2.103
7854,16,22,5,-1.374
7855,21,15,7.5,-1.594
7856,21,21,0,-1.433
7857,26,19,-5,-1.053
7858,20,24,5,-1.079
7859,20,19,5,-1.536
7860,18,25,5,-2.017
7861,20,22,5,-2.291
7862,18,21,-5,-2.342
7863,19,19,0,-2.862
7864,13,19,-5,-2.441
7865,22,18,-5,-2.75
7866,26,19,-5,-3.33
7867,24,14,-5,-2.64
7868,18,17,5,-1.906
7869,14,20,-10,-1.957
7870,14,26,10,-2.311
7871,16,22,5,-2.391
7872,14,19,-5,-1.238
7873,14,17,-5,-1.595
7874,25,17,-5,-1.975
7875,17,21,-5,-2.379
7876,16,18,-5,-2.108
7877,12,18,-5,-1.831
7878,19,19,0,-0.77
7879,19,19,0,-0.8
7880,15,17,-5,-0.825
7881,26,18,-5,-1.719
7882,20,17,5,-3.111
7883,23,12,-5,-2.786
7884,27,21,10,-2.476
7885,13,20,-5,0.253
7886,21,17,5,0.384
7887,20,18,5,0.0
7888,24,17,-5,-0.262
7889,21,18,7.5,-0.662
7890,17,20,-5,-0.135
7891,20,18,10,0.274
7892,24,12,-5,0.417
7893,23,9,-5,0.423
7894,20,23,5,0.716
7895,16,17,-5,1.165
7896,19,17,5,1.333
7897,23,9,-5,1.353
7898,16,20,-5,1.835
7899,13,18,-5,2.018
7900,21,17,10,2.371
7901,18,19,-5,2.407
7902,15,22,5,2.78
7903,19,19,0,3.662
7904,23,19,-5,3.662
7905,13,17,-5,3.58
7906,21,12,7.5,3.455
7907,19,17,5,3.514
7908,20,18,5,3.395
7909,14,22,5,3.455
7910,20,20,0,3.331
7911,26,17,10,3.203
7912,15,20,-5,3.262
7913,12,19,-5,3.519
7914,26,9,-5,3.586
7915,17,19,-5,3.859
7916,17,20,-5,3.302
7917,20,26,5,3.41
7918,19,18,5,3.033
7919,21,13,7.5,2.864
7920,25,12,-5,3.152
7921,7,21,-5,3.207
7922,17,23,5,3.529
7923,19,19,0,3.662
7924,23,19,-5,3.662
7925,16,17,-5,3.662
7926,16,17,-10,3.662
7927,12,26,5,3.5
7928,18,20,-5,3.861
7929,23,19,-5,3.695
7930,22,15,-5,4.333
7931,20,21,-5,3.893
7932,17,25,10,4.911
7933,15,18,-5,5.977
7934,12,19,-5,6.462
7935,22,11,-5,6.976
7936,20,17,5,7.195
7937,21,20,7.5,6.039
7938,13,18,-5,6.933
7939,26,9,-5,7.583
7940,13,20,-5,8.23
7941,24,20,-5,7.761
7942,16,22,5,8.465
7943,20,18,5,7.488
7944,14,21,-5,6.876
7945,12,27,5,6.724
7946,22,12,-5,8.509
7947,18,21,-5,9.5
7948,18,18,0,0.507
7949,19,26,5,0.257
7950,18,23,10,0.653
7951,17,20,-5,0.796
7952,26,20,-5,0.674
7953,13,17,-5,0.819
7954,14,18,-10,0.971
7955,20,17,5,0.984
7956,18,20,-5,0.568
7957,13,17,-5,0.718
7958,17,19,-5,1.169
7959,16,22,5,1.486
7960,13,20,-5,1.658
7961,17,25,5,1.687
7962,18,22,5,1.725
7963,19,22,5,1.725
7964,19,20,-5,1.113
7965,23,12,-5,1.292
7966,15,24,5,1.312
7967,24,14,-5,1.167
7968,13,24,5,1.186
7969,16,21,-5,1.209
7970,23,11,-5,1.234
7971,20,20,0,0.536
7972,24,13,-5,0.545
7973,13,20,-10,1.118
7974,19,20,-5,0.567
7975,12,22,10,0.58
7976,21,19,5,0.794
7977,20,17,5,0.403
7978,12,22,5,0.206
7979,16,18,-10,0.842
7980,18,18,0,0.428
7981,18,25,5,0.881
7982,18,22,5,1.725
7983,19,22,5,1.725
7984,22,11,-5,1.725
7985,18,17,5,1.725
7986,17,17,0,1.865
7987,19,19,0,1.67
7988,18,22,5,1.725
7989,19,22,5,1.725
7990,22,11,-5,1.725
7991,18,17,5,1.725
7992,19,19,0,1.725
7993,17,19,-5,1.725
7994,14,22,5,1.767
7995,18,27,5,1.82
7996,14,25,5,1.867
7997,21,12,7.5,1.361
7998,18,23,5,1.686
7999,20,17,5,0.867
8000,20,24,5,1.814
8001,12,18,-10,3.467
8002,21,14,7.5,2.907
8003,14,17,-5,3.667
8004,20,26,5,2.755
8005,18,20,-5,2.122
8006,15,21,-5,3.319
8007,8,21,-5,3.416
8008,12,24,5,3.628
8009,24,16,-5,3.355
8010,23,20,-5,2.622
8011,12,26,5,2.281
8012,20,25,5,2.943
8013,19,19,0,0.0
8014,16,18,-5,0.257
8015,21,20,5,0.26
8016,24,13,-5,0.395
8017,19,23,5,0.4
8018,20,20,0,0.27
8019,13,26,5,0.274
8020,20,17,5,0.418
8021,19,19,0,0.424
8022,20,20,0,0.287
8023,17,20,-10,0.583
8024,21,17,5,0.591
8025,21,14,7.5,0.299
8026,17,21,-10,0.608
8027,21,12,7.5,0.308
8028,12,22,5,0.627
8029,20,17,5,0.477
8030,15,20,-5,0.646
8031,26,17,-5,0.658
8032,17,24,5,0.671
8033,15,18,-5,1.197
8034,16,20,-5,1.745
8035,20,26,5,1.242
8036,17,17,0,1.812
8037,20,20,0,1.665
8038,20,18,5,1.126
8039,17,18,-5,1.147
8040,21,22,5,1.564
8041,20,26,5,1.195
8042,15,18,-5,2.039
8043,18,20,-5,1.45
8044,13,23,5,1.691
8045,19,18,5,1.942
8046,25,20,-5,1.77
8047,13,17,-5,2.035
8048,23,20,-5,1.849
8049,19,17,5,1.647
8050,24,20,-5,0.963
8051,19,24,5,1.238
8052,25,14,-5,1.268
8053,20,19,5,0.78
8054,17,26,5,0.536
8055,12,19,-5,1.106
8056,14,25,10,0.857
8057,21,21,0,-0.292
8058,18,17,5,-0.301
8059,17,17,0,0.623
8060,18,19,-10,1.292
8061,25,10,-5,1.677
8062,24,16,-5,1.745
8063,17,26,5,3.319
8064,14,20,-5,3.824
8065,19,17,5,3.969
8066,19,20,-5,2.866
8067,18,20,-5,2.984
8068,14,17,-10,3.193
8069,25,17,-5,3.193
8070,19,24,5,3.852
8071,19,21,-5,2.5
8072,20,18,5,-0.252
8073,26,11,-5,-0.256
8074,25,14,-5,-0.259
8075,14,20,-5,-0.131
8076,24,20,-5,-0.266
8077,20,17,5,-0.404
8078,13,24,5,0.0
8079,21,20,5,0.139
8080,12,23,5,0.0
8081,17,18,-5,0.143
8082,14,26,5,0.437
8083,20,21,-5,-0.147
8084,20,20,0,-0.299
8085,20,18,5,-0.756
8086,19,21,-10,-0.308
8087,14,17,-5,-0.311
8088,14,17,-5,0.317
8089,18,19,-5,0.322
8090,20,18,5,0.164
8091,19,20,-5,0.0
8092,18,21,-5,0.0
8093,22,12,-5,0.347
8094,13,21,-5,0.0
8095,25,19,-5,0.0
8096,26,18,-5,-0.365
8097,12,19,-5,0.373
8098,19,19,0,0.19
8099,25,19,-5,0.388
8100,23,20,-5,0.0
8101,23,18,-5,-0.202
8102,18,20,-5,-0.819
8103,14,17,-5,-0.832
8104,21,20,10,-1.918
8105,20,20,0,-1.918
8106,20,22,5,-1.529
8107,20,20,0,-2.444
8108,22,12,-5,-1.825
8109,20,24,5,-2.565
8110,15,24,5,-2.862
8111,19,19,0,-2.698
8112,18,17,5,-3.25
8113,20,17,5,-3.33
8114,12,18,-5,-2.889
8115,25,10,-5,-2.964
8116,24,19,10,-3.059
8117,20,21,-5,-3.714
8118,25,19,-5,-4.113
8119,19,19,0,-4.809
8120,17,18,-5,-5.538
8121,23,19,-5,-6.341
8122,24,19,-5,-6.868
8123,14,19,-5,-6.416
8124,19,22,5,-6.324
8125,14,21,-5,-6.861
8126,17,23,5,-5.693
8127,17,23,5,-5.557
8128,24,19,-5,-6.603
8129,25,12,-5,-6.067
8130,13,18,-10,-4.561
8131,15,25,5,-5.248
8132,20,18,5,0.254
8133,19,20,-5,0.515
8134,14,22,5,0.652
8135,21,20,5,0.396
8136,16,26,5,0.267
8137,25,17,-5,0.545
8138,21,20,5,0.276
8139,19,19,0,0.28
8140,16,17,-10,0.708
8141,17,23,5,1.014
8142,20,25,5,0.734
8143,21,22,10,0.451
8144,21,22,10,0.451
8145,20,19,5,1.074
8146,19,20,-5,0.934
8147,13,17,-5,1.585
8148,21,20,10,1.944
8149,23,20,-5,1.481
8150,14,25,5,1.505
8151,20,18,5,1.016
8152,19,17,5,1.033
8153,14,22,5,1.051
8154,12,20,-5,1.425
8155,17,18,-5,2.0
8156,12,21,-5,1.844
8157,17,19,-5,2.065
8158,23,20,-5,1.529
8159,15,17,-5,1.759
8160,13,21,-5,1.389
8161,13,24,5,2.457
8162,19,20,-5,1.872
8163,12,21,-5,1.48
8164,20,20,0,1.733
8165,12,25,5,1.549
8166,24,18,10,1.59
8167,21,20,10,1.161
8168,23,19,-5,0.712
8169,16,21,-5,1.465
8170,20,22,5,1.25
8171,20,23,5,0.512
8172,17,20,-5,0.788
8173,20,17,5,0.808
8174,17,19,-5,1.106
8175,15,25,5,0.852
8176,14,21,-5,0.291
8177,12,24,5,0.0
8178,20,20,0,-0.308
8179,19,17,5,0.0
8180,20,19,5,-0.975
8181,17,26,5,-1.677
8182,26,17,-5,-2.792
8183,16,24,5,-3.25
8184,14,24,5,-1.529
8185,12,24,5,-1.588
8186,21,22,5,-1.248
8187,15,19,-5,-0.437
8188,22,17,-5,-0.912
8189,16,26,5,-1.431
8190,19,18,5,-2.476
8191,12,25,5,0.0
8192,15,17,-5,0.514
8193,20,20,0,0.26
8194,18,23,5,0.132
8195,20,23,5,-0.133
8196,12,18,-5,0.135
8197,23,11,-5,0.274
8198,12,26,5,3.059
8199,19,26,5,3.059
8200,18,20,-5,0.141
8201,12,20,-5,0.43
8202,15,25,5,0.728
8203,21,20,5,0.591
8204,15,18,-10,0.904
8205,12,26,5,3.059
8206,19,26,5,3.059
8207,18,20,-10,3.059
8208,20,20,0,3.059
8209,19,17,5,0.625
8210,16,22,5,0.476
8211,24,13,-5,0.644
8212,23,9,-5,0.656
8213,6,21,-5,0.665
8214,16,25,5,0.678
8215,18,22,5,0.517
8216,19,21,-5,0.35
8217,17,17,0,0.712
8218,17,24,5,0.544
8219,12,24,5,0.555
8220,14,20,-5,0.565
8221,21,17,5,0.384
8222,20,21,-5,0.391
8223,19,24,5,0.605
8224,19,19,0,0.617
8225,25,17,-5,0.419
8226,14,21,-5,0.0
8227,18,19,-5,0.0
8228,17,23,5,-0.444
8229,12,20,-5,-0.454
8230,17,17,0,0.233
8231,12,26,5,3.059
8232,19,26,5,3.059
8233,18,20,-10,3.059
8234,20,20,0,3.059
8235,12,23,5,3.059
8236,12,23,5,3.059
8237,17,20,-5,0.743
8238,21,19,5,0.255
8239,19,21,-5,0.525
8240,20,20,0,0.812
8241,18,21,-5,0.0
8242,18,20,-5,0.571
8243,13,18,-5,1.469
8244,25,20,-5,0.605
8245,12,20,-5,1.246
8246,20,21,-5,0.642
8247,20,25,5,0.667
8248,12,26,5,3.059
8249,19,26,5,3.059
8250,18,20,-10,3.059
8251,20,20,0,3.059
8252,12,23,5,3.059
8253,12,23,5,3.059
8254,21,23,10,3.059
8255,16,23,10,3.059
8256,15,18,-5,1.091
8257,19,20,-5,0.0
8258,22,17,-5,0.388
8259,13,18,-5,2.031
8260,12,26,5,3.059
8261,19,26,5,3.059
8262,18,20,-10,3.059
8263,20,20,0,3.059
8264,12,23,5,3.059
8265,12,23,5,3.059
8266,21,23,10,3.059
8267,16,23,10,3.059
8268,16,21,-5,3.059
8269,19,21,-5,3.059
8270,16,18,-5,3.649
8271,24,17,-5,2.862
8272,20,17,5,-0.252
8273,16,21,-10,0.128
8274,23,17,-5,0.0
8275,15,19,-10,0.395
8276,25,11,-5,0.4
8277,15,23,5,0.27
8278,19,20,-5,0.552
8279,17,20,-5,0.699
8280,15,17,-5,0.992
8281,21,19,5,0.864
8282,18,20,-5,0.73
8283,18,22,5,0.897
8284,20,25,5,0.455
8285,21,19,7.5,0.0
8286,23,17,-5,-0.311
8287,22,18,-5,-0.474
8288,19,17,5,-0.642
8289,19,21,-5,-0.491
8290,12,24,5,-0.667
8291,21,15,7.5,-1.013
8292,23,18,-5,-1.373
8293,13,17,-5,-1.221
8294,17,17,0,-1.242
8295,21,17,7.5,-1.799
8296,14,21,-5,-1.648
8297,19,17,5,-1.677
8298,18,26,5,-2.088
8299,14,21,-5,-1.169
8300,20,18,5,-1.389
8301,20,23,5,-1.219
8302,15,22,5,-1.45
8303,19,20,-5,-2.105
8304,20,17,5,-2.568
8305,19,19,0,-3.046
8306,19,24,5,-3.333
8307,21,4,7.5,-3.391
8308,19,25,5,-3.929
8309,18,22,5,-4.018
8310,18,24,5,-4.394
8311,22,18,-5,-4.75
8312,19,20,-5,-4.376
8313,14,21,-5,-4.487
8314,19,19,0,-4.604
8315,22,17,-5,-4.727
8316,20,19,5,-5.683
8317,20,20,0,-5.876
8318,17,20,-5,-5.778
8319,20,18,5,-5.639
8320,16,19,-5,-5.491
8321,20,20,0,-3.079
8322,20,25,5,-3.918
8323,19,20,-5,-2.993
8324,20,19,5,-1.955
8325,16,23,5,-2.031
8326,25,13,-5,-2.114
8327,14,24,5,-1.809
8328,12,24,5,-1.809
8329,17,18,-5,-1.418
8330,20,17,5,-0.99
8331,12,24,5,-3.176
8332,17,24,5,-3.176
8333,18,25,5,0.0
8334,12,19,-5,0.393
8335,16,17,-5,0.931
8336,12,18,-5,1.212
8337,20,23,5,1.368
8338,19,17,5,1.534
8339,18,24,10,1.847
8340,21,20,7.5,1.293
8341,15,17,-5,1.307
8342,16,20,-5,1.625
8343,19,22,5,1.653
8344,18,17,5,1.988
8345,20,22,5,2.018
8346,21,16,7.5,1.728
8347,24,20,-5,1.276
8348,26,20,-5,1.137
8349,10,21,-5,0.987
8350,21,23,5,1.174
8351,15,22,5,1.364
8352,22,9,-5,2.087
8353,22,20,-5,1.775
8354,12,20,-5,2.174
8355,13,26,5,2.406
8356,24,20,-5,2.072
8357,22,20,-5,1.727
8358,20,19,5,1.169
8359,17,26,5,0.992
8360,18,22,5,0.202
8361,19,18,5,0.206
8362,20,18,5,0.0
8363,17,20,-5,-0.642
8364,20,18,5,-0.878
8365,11,21,-5,-0.893
8366,17,17,0,-0.684
8367,20,19,5,-0.7
8368,20,18,5,-0.479
8369,19,18,5,-0.977
8370,18,22,5,-1.01
8371,17,17,0,-0.776
8372,22,18,-5,-1.327
8373,24,11,-5,-0.821
8374,23,14,-5,-0.562
8375,19,22,5,-0.867
8376,12,24,5,-0.299
8377,20,20,0,-0.923
8378,17,17,0,0.323
8379,20,19,5,-0.662
8380,20,25,5,-1.711
8381,18,20,-5,-2.811
8382,16,23,5,-2.909
8383,23,14,-5,-2.277
8384,12,24,5,-3.176
8385,17,24,5,-3.176
8386,17,19,-10,-3.176
8387,19,19,0,-3.176
8388,17,21,-5,-3.714
8389,24,13,-5,-3.868
8390,15,25,5,-4.07
8391,26,17,10,-4.727
8392,19,20,-5,-4.5
8393,12,25,5,-0.256
8394,14,25,5,-0.259
8395,20,19,5,-0.263
8396,20,20,0,-0.533
8397,20,24,5,-0.945
8398,16,18,-5,-0.821
8399,20,19,5,-1.245
8400,17,21,-5,-1.402
8401,19,17,5,-0.997
8402,23,20,-5,-1.448
8403,18,22,5,-1.326
8404,23,20,-5,-1.793
8405,22,19,-5,-1.971
8406,17,19,-5,-1.393
8407,19,20,-5,-1.261
8408,22,14,-5,-1.44
8409,20,20,0,-1.625
8410,21,20,7.5,-2.304
8411,21,24,5,-2.195
8412,17,18,-5,-2.059
8413,15,21,-5,-2.435
8414,20,19,5,-2.997
8415,18,26,5,-3.239
8416,20,23,5,-3.491
8417,19,23,5,-3.942
8418,20,17,10,-3.262
8419,21,13,7.5,-3.7
8420,13,23,5,-3.771
8421,22,17,-5,-4.047
8422,15,21,-5,-4.522
8423,18,19,-5,-4.211
8424,20,19,5,-3.884
8425,20,20,0,-4.827
8426,21,18,10,-4.502
8427,20,18,5,-4.602
8428,16,18,-5,-3.799
8429,18,20,-5,-4.131
8430,20,20,0,-4.478
8431,24,9,-5,-4.099
8432,17,18,-5,-3.939
8433,12,18,-5,-3.521
8434,19,19,0,-3.634
8435,19,17,5,-3.467
8436,22,12,-5,-3.566
8437,17,17,0,-3.953
8438,15,17,-5,-4.048
8439,16,18,-5,-2.925
8440,13,24,5,-2.364
8441,18,19,-5,-3.12
8442,18,23,5,-2.528
8443,17,25,5,-2.638
8444,14,17,-5,-1.955
8445,15,20,-5,-1.625
8446,20,18,5,-2.959
8447,19,26,5,-1.793
8448,20,25,5,-2.811
8449,23,15,-5,-3.434
8450,17,19,-5,0.0
8451,20,25,5,0.387
8452,16,19,-5,1.051
8453,19,26,5,1.067
8454,10,21,-5,0.943
8455,20,17,10,1.092
8456,19,19,0,1.387
8457,22,17,-5,1.405
8458,13,21,-5,1.714
8459,12,21,-5,1.444
8460,19,20,-5,1.616
8461,23,15,-5,1.639
8462,22,18,-5,1.36
8463,19,26,5,1.231
8464,18,18,0,1.249
8465,9,21,-5,1.264
8466,17,26,5,1.296
8467,14,26,5,1.152
8468,21,13,7.5,1.0
8469,14,23,5,0.847
8470,21,14,7.5,0.515
8471,20,18,5,0.7
8472,12,17,-5,1.793
8473,19,18,5,1.825
8474,22,11,-5,1.857
8475,19,20,-5,1.891
8476,17,24,5,2.32
8477,16,26,5,2.167
8478,25,19,-5,1.807
8479,19,25,5,1.433
8480,18,19,-5,1.04
8481,15,20,-5,1.273
8482,20,24,5,1.305
8483,21,26,5,1.339
8484,18,20,-5,1.833
8485,17,23,5,1.405
8486,26,18,-5,1.204
8487,21,6,7.5,1.226
8488,20,19,5,0.5
8489,21,26,5,0.515
8490,20,18,5,0.528
8491,21,17,10,0.542
8492,26,17,-5,0.28
8493,13,17,-5,0.881
8494,12,17,-5,0.881
